Id,Beds,Baths,ListingType,Area,Population,Schools,Colleges,Universities,Amenties,Airbnbs,CityName,Price,AveragePrice,AboveBelowAvg
M73000004-25704307,6,0,Single Family,1588,23816,1,0,0,12,8,Thorold,1990000,583404,A
M73000004-25704313,2,2,Single Family,1400,21612,4,0,0,11,22,Owen Sound,549000,562010,B
M73000004-25704518,4,2,Single Family,862,7466,1,1,0,9,8,Fort Frances,349900,243645,A
M73000004-25704594,3,3,Condo,1350,94415,12,0,0,19,18,Niagara Falls,609900,593623,A
M73000004-25706505,6,2,Single Family,2500,23017,0,0,0,0,0,Oro-Medonte,1795000,1562528,A
M73000004-25706520,6,4,Multi-Family,1286,422324,4,0,0,45,24,London,847364,691690,A
M73000004-25706521,3,2,Single Family,1377,94415,11,0,0,48,48,Niagara Falls,725000,593623,A
M73000004-25706915,5,5,Single Family,3150,94415,0,0,0,0,0,Niagara Falls,2275000,593623,A
M73000004-25706930,3,2,Single Family,1498,47845,6,0,0,34,30,Cornwall,629900,457499,A
M73000004-25707070,2,1,Single Family,900,1974,4,0,0,0,7,Manitouwadge,112500,135158,B
M73000004-25707153,4,2,Single Family,2619,19088,0,0,0,0,0,Niagara-on-the-Lake,3499000,1651537,A
M73000004-25707627,2,2,Condo,1387,136803,14,0,1,92,28,St. Catharines,1090000,648367,A
M73000004-25708509,3,3,Rental,1086,9390,0,0,0,3,68,The Blue Mountains,3750,1066799,B
M73000004-25709584,3,3,Single Family,2033,1491,0,0,0,0,0,Carling,2440000,703722,A
M73000004-25709616,7,5,Single Family,2400,11059,4,1,0,30,12,Hamilton,1550000,543702,A
M73000004-25709617,4,3,Single Family,1200,25719,0,0,0,7,8,Lincoln,674900,773433,B
M73000004-25709701,1,2,Condo,1735,21147,0,0,0,0,0,Huntsville,1299000,850383,A
M73000004-25709744,2,2,Condo,955,104688,10,1,0,56,24,Brantford,564900,615780,B
M73000004-25710115,6,4,Single Family,1286,422324,4,0,0,45,24,London,847364,691690,A
M73000004-25710954,1,0,Single Family,1000,94415,0,0,0,0,0,Niagara Falls,499900,593623,B
M73000004-25711618,2,2,Condo,1042,213759,1,0,0,27,4,Oakville,879900,953919,B
M73000004-25711735,3,2,Rental,1298,24811,3,0,0,37,18,Collingwood,3200,616427,B
M73000004-25711836,2,1,Condo,908,87942,4,0,0,10,20,Newmarket,585000,805875,B
M73000004-25711995,5,5,Single Family,3238,13693,2,0,0,13,12,Ingersoll,899900,648495,A
M73000004-25712775,5,4,Single Family,3508,524,0,0,0,0,0,Harley,3250000,1058880,A
M73000004-25712801,3,1,Single Family,1061,132485,4,0,0,7,11,Kingston,366818,713186,B
M73000004-25712938,4,1,Single Family,1200,557,0,0,0,0,0,Calvin,995900,837900,A
M73000004-25714116,5,3,Single Family,1468,46705,17,1,0,31,23,Woodstock,1170000,659229,A
M73000004-25714284,5,3,Multi-Family,1468,46705,17,1,0,31,23,Woodstock,1170000,659229,A
M73000004-25714679,3,2,Single Family,1000,24862,0,0,0,0,0,Wasaga Beach,539900,619205,B
M73000004-25714914,1,1,Single Family,1000,557,0,0,0,0,0,Calvin,679900,837900,B
M73000004-25715013,5,3,Single Family,2737,147829,13,1,0,17,24,Barrie,1388000,584311,A
M73000004-25715020,3,2,Single Family,800,136803,9,0,1,55,28,St. Catharines,550000,648367,B
M73000004-25715590,3,2,Single Family,1723,10424,0,0,0,5,5,Grey Highlands,829545,1131036,B
M73000004-25715670,2,2,Condo,1259,147829,7,0,0,112,28,Barrie,870000,584311,A
M73000004-25716829,4,3,Single Family,1637,94415,0,0,0,0,0,Niagara Falls,749000,593623,A
M73000004-25716972,2,2,Condo,1350,94415,11,0,0,18,13,Niagara Falls,525000,593623,B
M73000004-25717596,5,2,Single Family,2700,13131,0,0,0,0,0,West Grey,1400000,1173032,A
M73000004-25717680,3,3,Single Family,1098,8628,0,0,0,0,0,Zorra,659900,679600,B
M73000004-25718391,3,1,Farm,1650,14814,0,0,0,0,0,Clearview,1099000,1266439,B
M73000004-25718604,5,3,Single Family,1800,422324,16,1,0,71,27,London,575000,691690,B
M73000004-25718633,3,1,Single Family,1208,3759,0,0,0,0,0,Lake Of Bays,349900,915092,B
M73000004-25718712,2,2,Single Family,742,10424,0,0,0,0,0,Grey Highlands,1299000,1131036,A
M73000004-25718840,3,3,Single Family,1396,23017,0,0,0,0,0,Oro-Medonte,899900,1562528,B
M73000004-25718863,1,1,Condo,687,186948,5,0,0,18,14,Burlington,599900,1085058,B
M73000004-25719488,6,4,Single Family,3500,17305,0,0,0,0,0,Bracebridge,1499999,1197393,A
M73000004-25719520,4,1,Single Family,1622,18615,0,0,0,0,0,Tillsonburg,775000,680068,A
M73000004-25719655,3,3,Single Family,1450,23816,8,0,0,6,53,Thorold,782636,583404,A
M73000004-25719716,5,4,Single Family,2400,229660,9,1,0,6,31,Windsor,1376727,428016,A
M73000004-25719960,4,3,Single Family,2695,186948,0,0,0,0,0,Burlington,2895000,1085058,A
M73000004-25720123,5,4,Single Family,2690,40410,0,0,0,0,0,Lakeshore,2395000,1482944,A
M73000004-25720133,5,4,Single Family,2314,422324,6,0,0,7,29,London,1089000,691690,A
M73000004-25720157,4,2,Single Family,1100,1473,2,0,0,5,2,Nipigon,189900,172757,A
M73000004-25720827,6,3,Single Family,2800,6879,6,1,0,21,28,Parry Sound,589000,634281,B
M73000004-25722937,4,3,Single Family,1414,12268,6,1,0,24,28,Kincardine,829900,813475,A
M73000004-25723244,2,2,Condo,1189,5383,3,0,0,41,5,Gananoque,875000,833946,A
M73000004-25723391,3,3,Single Family,1536,94415,7,0,0,16,43,Niagara Falls,744000,593623,A
M73000004-25723514,8,3,Single Family,2000,2705,0,0,0,2,4,Wawa,2499900,672420,A
M73000004-25723532,3,1,Single Family,965,32901,2,0,0,30,8,Fort Erie,429900,669720,B
M73000004-25724268,4,3,Single Family,1904,422324,0,0,0,0,0,London,879900,691690,A
M73000004-25724315,3,3,Condo,1800,18615,3,0,0,0,9,Tillsonburg,550000,680068,B
M73000004-25724536,2,1,Single Family,1100,132485,0,0,0,0,0,Kingston,399000,713186,B
M73000004-25724662,4,3,Single Family,2785,11059,0,0,0,0,0,Hamilton,3100000,543702,A
M73000004-25724796,4,0,Multi-Family,3072,33411,2,0,0,44,14,Orillia,899000,674312,A
M73000004-25725293,4,4,Single Family,3975,18192,0,0,0,0,0,Pelham,2498000,1098158,A
M73000004-25728350,3,3,Single Family,1148,46705,7,1,0,15,15,Woodstock,679990,659229,A
M73000004-25729082,2,2,Single Family,1504,11059,2,1,0,39,14,Hamilton,647500,543702,A
M73000004-25729275,5,2,Single Family,1100,11372,9,0,0,4,19,Elliot Lake,399000,209250,A
M73000004-25729516,4,3,Single Family,3360,47845,9,0,0,23,23,Cornwall,399900,457499,B
M73000004-25730472,4,0,Multi-Family,1620,422324,6,0,0,27,17,London,499900,691690,B
M73000004-25730801,11,3,Multi-Family,1662,136803,9,0,1,75,29,St. Catharines,770000,648367,A
M73000004-25730902,5,3,Single Family,3130,42840,0,0,0,6,13,St. Thomas,649900,659641,B
M73000004-25731031,3,2,Single Family,1248,11059,3,0,0,28,10,Hamilton,599900,543702,A
M73000004-25731319,2,2,Single Family,1489,55750,10,1,0,15,40,Welland,819900,479693,A
M73000004-25732161,5,3,Multi-Family,2049,136803,13,0,1,97,29,St. Catharines,979900,648367,A
M73000004-25733043,5,5,Single Family,3563,94415,7,0,0,19,43,Niagara Falls,1690250,593623,A
M73000004-25733280,3,2,Single Family,1544,52662,0,0,0,0,0,North Bay,650000,733603,B
M73000004-25733326,3,3,Single Family,1807,422324,3,0,0,8,20,London,879900,691690,A
M73000004-25733576,6,3,Multi-Family,2800,6879,6,1,0,21,28,Parry Sound,589000,634281,B
M73000004-25733788,5,3,Single Family,1911,12268,6,1,0,19,27,Kincardine,999000,813475,A
M73000004-25734156,3,2,Single Family,1630,136803,6,0,1,41,28,St. Catharines,575000,648367,B
M73000004-25735665,4,1,Single Family,1320,7388,0,0,0,0,0,Dryden,72500,376967,B
M73000004-25735803,3,2,Single Family,1800,32901,2,0,0,27,8,Fort Erie,629900,669720,B
M73000004-25736083,3,2,Single Family,983,7466,4,1,0,6,8,Fort Frances,295000,243645,A
M73000004-25736480,4,2,Single Family,1780,72051,15,1,0,83,33,Sault Ste. Marie,599000,425953,A
M73000004-25737288,4,2,Single Family,1300,13693,2,1,0,3,15,Ingersoll,685000,648495,A
M73000004-25737393,3,2,Single Family,1705,11059,6,0,0,43,17,Hamilton,559900,543702,A
M73000004-25737451,2,3,Condo,2123,717961,2,0,0,28,3,Mississauga,2199900,695793,A
M73000004-25738500,3,1,Single Family,950,136803,10,0,0,78,21,St. Catharines,415000,648367,B
M73000004-25740744,3,1,Single Family,1462,22116,4,0,0,22,14,Brockville,329900,379999,B
M73000004-25740752,3,2,Single Family,1234,11100,0,0,0,0,0,Georgian Bluffs,699500,917946,B
M73000004-25741043,5,6,Single Family,3294,13157,0,0,0,0,0,Gravenhurst,1300000,836966,A
M73000004-25741063,3,3,Single Family,1601,138479,6,0,0,6,21,Cambridge,875000,601135,A
M73000004-25741706,2,2,Condo,830,147829,21,1,0,100,50,Barrie,549000,584311,B
M73000004-25741721,2,2,Rental,1432,186948,6,0,0,4,17,Burlington,3019,1085058,B
M73000004-25743997,2,2,Condo,819,11059,3,0,0,135,27,Hamilton,549900,543702,A
M73000004-25744577,2,1,Single Family,1000,16879,0,0,0,22,4,Greater Napanee,174900,966050,B
M73000004-25745643,3,3,Single Family,1425,94415,6,0,0,31,26,Niagara Falls,749999,593623,A
M73000004-25746062,3,2,Single Family,2100,32901,0,0,0,0,0,Fort Erie,735000,669720,A
M73000004-25746114,1,1,Condo,705,717961,14,0,0,20,30,Mississauga,582650,695793,B
M73000004-25746516,4,4,Single Family,2636,104688,0,0,0,0,0,Brantford,1099000,615780,A
M73000004-25747070,8,9,Multi-Family,5538,422324,4,0,0,173,19,London,1500000,691690,A
M73000004-25747093,4,3,Single Family,1580,11059,10,0,1,26,7,Hamilton,930000,543702,A
M73000004-25747214,3,2,Single Family,1740,108843,0,0,0,0,0,Thunder Bay,699900,432568,A
M73000004-25747333,4,3,Single Family,1662,13157,0,0,0,0,0,Gravenhurst,1495000,836966,A
M73000004-25747334,4,3,Single Family,760,13157,0,0,0,0,0,Gravenhurst,1195000,836966,A
M73000004-25747351,6,4,Multi-Family,2772,33232,8,2,0,70,48,Stratford,1147500,766153,A
M73000004-25748386,3,1,Single Family,1210,2588,0,0,0,0,0,Algonquin Highlands,795000,859067,B
M73000004-25748416,5,2,Single Family,1300,32901,0,0,0,8,32,Fort Erie,399000,669720,B
M73000004-25748420,4,2,Single Family,2000,11100,0,0,0,0,0,Georgian Bluffs,780845,917946,B
M73000004-25748488,4,4,Single Family,2192,9390,0,0,0,0,0,The Blue Mountains,6999,1066799,B
M73000004-25748718,3,2,Single Family,1272,136803,37,0,1,155,49,St. Catharines,560000,648367,B
M73000004-25748800,2,2,Condo,1150,21147,2,0,0,27,15,Huntsville,525000,850383,B
M73000004-25748804,9,3,Single Family,3541,13157,0,0,0,0,0,Gravenhurst,1215000,836966,A
M73000004-25750238,2,1,Single Family,1241,14967,0,0,0,0,0,Kenora,399900,500069,B
M73000004-25750694,3,3,Single Family,1100,46705,7,1,0,6,15,Woodstock,660990,659229,A
M73000004-25750787,4,3,Single Family,1590,55750,9,0,0,17,26,Welland,659900,479693,A
M73000004-25750922,5,4,Single Family,3100,19088,1,0,0,12,51,Niagara-on-the-Lake,1768082,1651537,A
M73000004-25751151,4,2,Single Family,1100,55750,13,1,0,21,42,Welland,639900,479693,A
M73000004-25751225,4,2,Single Family,2806,94415,0,0,0,0,0,Niagara Falls,1474900,593623,A
M73000004-25751458,4,3,Single Family,2201,10619,0,0,0,1,2,North Dumfries,950000,447526,A
M73000004-25751847,4,4,Condo,1150,46705,13,1,0,15,18,Woodstock,629900,659229,B
M73000004-25751884,4,5,Single Family,3674,9390,0,0,0,0,0,The Blue Mountains,2995000,1066799,A
M73000004-25751987,3,4,Single Family,1539,21147,6,0,0,44,22,Huntsville,755000,850383,B
M73000004-25753107,1,1,Condo,600,11059,6,1,0,7,13,Hamilton,399999,543702,B
M73000004-25753706,4,2,Farm,2308,18653,0,0,0,0,0,Selwyn,2500000,1388500,A
M73000004-25753847,2,3,Condo,1443,11059,2,0,0,135,27,Hamilton,1249000,543702,A
M73000004-25754068,3,1,Single Family,1600,21147,2,0,0,30,15,Huntsville,479000,850383,B
M73000004-25754113,3,1,Single Family,1040,14967,0,0,0,4,29,Kenora,475000,500069,B
M73000004-25754276,5,4,Single Family,3821,213759,6,0,0,57,4,Oakville,4899000,953919,A
M73000004-25754588,3,2,Multi-Family,1500,422324,17,1,0,49,18,London,450000,691690,B
M73000004-25754644,5,5,Single Family,3465,9390,0,0,0,25,69,The Blue Mountains,2199000,1066799,A
M73000004-25754955,4,3,Single Family,2495,422324,21,0,0,57,53,London,919900,691690,A
M73000004-25754962,4,2,Single Family,1150,32901,2,0,0,27,8,Fort Erie,739000,669720,A
M73000004-25754996,2,2,Condo,1254,108843,7,0,0,39,49,Thunder Bay,569900,432568,A
M73000004-25755079,5,3,Single Family,1726,19088,0,0,0,0,0,Niagara-on-the-Lake,1850000,1651537,A
M73000004-25756861,3,2,Single Family,1317,12268,2,1,0,16,22,Kincardine,529900,813475,B
M73000004-25757245,3,3,Multi-Family,2239,46705,1,1,0,16,7,Woodstock,599900,659229,B
M73000004-25757318,2,2,Condo,1560,422324,27,0,1,82,74,London,729888,691690,A
M73000004-25758078,4,3,Single Family,2100,47845,0,0,0,0,0,Cornwall,898500,457499,A
M73000004-25758651,4,3,Single Family,2171,23816,0,0,0,0,0,Thorold,1129900,583404,A
M73000004-25758864,3,2,Condo,1766,11485,0,0,0,10,28,Meaford,1199000,894860,A
M73000004-25759070,1,1,Condo,522,229660,3,1,0,19,25,Windsor,274909,428016,B
M73000004-25759135,5,3,Single Family,1947,11151,1,0,0,4,0,Norwich,1289000,982694,A
M73000004-25759683,3,3,Single Family,3897,186948,24,0,0,66,52,Burlington,4999900,1085058,A
M73000004-25759903,2,2,Single Family,1425,7967,5,0,0,11,6,Hanover,750000,708019,A
M73000004-25760441,6,5,Multi-Family,3686,55750,9,0,0,21,26,Welland,1000073,479693,A
M73000004-25760559,9,8,Multi-Family,2500,55750,5,1,0,45,25,Welland,987400,479693,A
M73000004-25760806,3,3,Single Family,1651,13131,0,0,0,0,0,West Grey,1139000,1173032,B
M73000004-25760808,8,5,Multi-Family,7062,7386,0,0,0,2,0,St. Marys,849900,719124,A
M73000004-25760914,3,2,Single Family,1100,15454,0,0,0,0,0,West Lincoln,679900,950569,B
M73000004-25760949,2,2,Condo,839,94415,24,1,0,106,89,Niagara Falls,464800,593623,B
M73000004-25761591,7,7,Single Family,3950,94415,0,0,0,0,0,Niagara Falls,2615467,593623,A
M73000004-25762341,5,3,Single Family,2500,256885,0,0,0,21,15,Kitchener,650000,437374,A
M73000004-25762427,3,1,Single Family,1210,256885,0,0,0,21,15,Kitchener,650000,437374,A
M73000004-25762428,3,1,Single Family,1315,256885,0,0,0,22,12,Kitchener,699900,437374,A
M73000004-25762723,7,4,Single Family,2600,19088,0,0,0,0,0,Niagara-on-the-Lake,1149999,1651537,B
M73000004-25762780,3,3,Single Family,1100,46705,7,1,0,6,15,Woodstock,660990,659229,A
M73000004-25763081,3,3,Single Family,1750,422324,0,0,0,0,0,London,655682,691690,B
M73000004-25763615,3,2,Single Family,854,13131,0,0,0,0,0,West Grey,725000,1173032,B
M73000004-25763845,3,3,Single Family,1365,46705,7,1,0,15,15,Woodstock,830990,659229,A
M73000004-25763858,1,1,Condo,947,22119,4,0,0,25,21,Kingsville,499500,801783,B
M73000004-25763977,2,1,Single Family,1116,132485,2,1,0,7,17,Kingston,375000,713186,B
M73000004-25764052,2,1,Single Family,847,11091,0,0,0,0,0,Tay,479900,747187,B
M73000004-25764780,3,2,Single Family,1953,9784,0,0,0,0,0,Brockton,1650000,1331920,A
M73000004-25764833,4,3,Single Family,2444,108843,25,1,1,37,92,Thunder Bay,591000,432568,A
M73000004-25765321,2,2,Condo,1085,22119,4,0,0,25,21,Kingsville,615500,801783,B
M73000004-25765322,2,2,Condo,1120,22119,4,0,0,25,21,Kingsville,595500,801783,B
M73000004-25765989,4,3,Single Family,4000,7944,1,0,0,2,4,Puslinch,3900000,2202183,A
M73000004-25766103,3,2,Single Family,1650,79247,0,0,0,0,0,Kawartha Lakes,1299000,836014,A
M73000004-25767269,3,3,Single Family,1859,55750,9,1,0,14,35,Welland,998900,479693,A
M73000004-25768138,3,2,Single Family,2190,186948,0,0,0,0,0,Burlington,4995000,1085058,A
M73000004-25768170,2,1,Single Family,1012,974,0,0,0,2,21,Kearney,379900,751575,B
M73000004-25768172,1,1,Condo,750,7652,0,0,0,1,1,Muskoka Lakes,259000,875794,B
M73000004-25768232,2,1,Condo,760,11059,2,0,0,147,32,Hamilton,410000,543702,B
M73000004-25768482,4,2,Single Family,1406,94415,7,1,0,80,75,Niagara Falls,849000,593623,A
M73000004-25768483,2,2,Condo,988,136803,15,0,0,37,27,St. Catharines,602543,648367,B
M73000004-25769041,6,5,Single Family,4695,9390,0,0,0,11,69,The Blue Mountains,5800000,1066799,A
M73000004-25769073,3,1,Single Family,1416,30167,0,0,0,30,12,Orangeville,649900,680676,B
M73000004-25769086,3,2,Single Family,1430,132485,2,0,1,17,28,Kingston,614000,713186,B
M73000004-25769094,3,3,Single Family,1700,136803,4,0,0,27,9,St. Catharines,929000,648367,A
M73000004-25769270,3,1,Single Family,1136,1491,0,0,0,0,0,Carling,875000,703722,A
M73000004-25769803,2,2,Condo,1165,24811,7,1,0,37,29,Collingwood,719900,616427,A
M73000004-25769812,1,1,Condo,573,17817,4,1,0,40,23,Midland,399998,787800,B
M73000004-25770171,5,4,Single Family,1323,43948,0,0,0,0,0,New Tecumseth,2200000,962221,A
M73000004-25770797,3,2,Single Family,957,23017,1,0,0,0,1,Oro-Medonte,799000,1562528,B
M73000004-25770848,1,1,Single Family,370,94415,1,1,0,89,61,Niagara Falls,8000,593623,B
M73000004-25770849,1,1,Single Family,450,94415,1,1,0,89,61,Niagara Falls,6500,593623,B
M73000004-25770850,1,1,Single Family,320,94415,1,1,0,89,61,Niagara Falls,6000,593623,B
M73000004-25770851,1,1,Single Family,272,94415,1,1,0,90,61,Niagara Falls,5500,593623,B
M73000004-25770888,1,1,Single Family,370,94415,1,1,0,89,61,Niagara Falls,9000,593623,B
M73000004-25771258,3,3,Single Family,1661,18615,5,0,0,0,9,Tillsonburg,599900,680068,B
M73000004-25771480,4,5,Single Family,5309,7944,0,0,0,0,0,Puslinch,3399999,2202183,A
M73000004-25771672,5,4,Single Family,2378,11059,3,0,0,36,11,Hamilton,749999,543702,A
M73000004-25772516,5,5,Multi-Family,2200,7967,2,0,0,10,5,Hanover,749900,708019,A
M73000004-25772609,3,3,Single Family,2212,15454,0,0,0,0,0,West Lincoln,1299900,950569,A
M73000004-25772739,2,2,Condo,1344,72047,0,0,0,24,7,Sarnia,649950,654706,B
M73000004-25772925,4,2,Single Family,1394,21612,4,0,0,10,20,Owen Sound,499000,562010,B
M73000004-25773017,2,1,Rental,1037,9390,0,0,0,24,69,The Blue Mountains,3650,1066799,B
M73000004-25773779,4,2,Single Family,3356,72051,0,0,0,0,0,Sault Ste. Marie,1299900,425953,A
M73000004-25773786,3,1,Single Family,1050,1974,0,0,0,0,0,MANITOUWADGE,155000,135158,A
M73000004-25774751,3,3,Condo,1897,717961,11,0,0,63,33,Mississauga,1298000,695793,A
M73000004-25775342,5,4,Single Family,1980,13131,0,0,0,0,0,West Grey,1125000,1173032,B
M73000004-25775503,2,3,Single Family,1631,104688,26,1,0,41,36,Brantford,1466000,615780,A
M73000004-25775520,4,3,Single Family,1845,18653,0,0,0,0,0,Selwyn,1587000,1388500,A
M73000004-25775544,3,3,Single Family,2158,1204,1,0,0,2,0,Emo,479500,415717,A
M73000004-25775646,3,2,Single Family,980,108843,19,1,1,79,97,Thunder Bay,219900,432568,B
M73000004-25777776,3,2,Single Family,2344,32901,0,0,0,0,0,Fort Erie,1299900,669720,A
M73000004-25778118,2,2,Condo,1126,24811,7,1,0,40,29,Collingwood,579000,616427,B
M73000004-25778120,2,2,Single Family,1250,24811,1,0,0,26,15,Collingwood,99400,616427,B
M73000004-25778430,4,1,Single Family,1892,7080,0,0,0,1,7,Chatsworth,303536,869051,B
M73000004-25778506,3,2,Single Family,1438,42840,0,0,0,0,0,St. Thomas,715000,659641,A
M73000004-25779313,2,1,Single Family,1100,11372,9,0,0,2,15,Elliot Lake,150524,209250,B
M73000004-25779770,2,2,Single Family,1295,422324,0,0,0,0,0,London,799900,691690,A
M73000004-25779828,4,2,Single Family,2245,132485,1,0,0,93,31,Kingston,1300000,713186,A
M73000004-25779882,2,2,Condo,1036,11059,4,0,0,129,30,Hamilton,428900,543702,B
M73000004-25780012,5,4,Single Family,2380,13131,0,0,0,0,0,West Grey,1495000,1173032,A
M73000004-25780062,2,3,Condo,2079,94415,24,1,0,111,86,Niagara Falls,849800,593623,A
M73000004-25780064,3,3,Single Family,2140,24811,0,0,0,2,21,Collingwood,999000,616427,A
M73000004-25780066,3,2,Single Family,792,979,0,0,0,0,0,The Archipelago,899000,,
M73000004-25781042,5,3,Condo,1450,121436,5,1,1,98,39,Waterloo,599900,527104,A
M73000004-25781268,4,3,Single Family,3800,20033,6,0,0,4,24,Port Colborne,1249900,658762,A
M73000004-25781579,4,2,Single Family,1360,3422,6,0,0,6,9,Blind River,339900,438683,B
M73000004-25781647,3,1,Single Family,600,20033,1,0,0,1,24,Port Colborne,310000,658762,B
M73000004-25781743,3,3,Single Family,2460,23816,8,0,0,5,53,Thorold,1018118,583404,A
M73000004-25781753,4,3,Single Family,4847,186948,11,0,0,18,41,Burlington,2599000,1085058,A
M73000004-25782083,2,2,Condo,1260,47845,3,1,0,12,16,Cornwall,459900,457499,A
M73000004-25782260,4,2,Single Family,1450,422324,18,0,0,124,40,London,474900,691690,B
M73000004-25783150,5,5,Single Family,3472,422324,25,0,1,82,74,London,1998500,691690,A
M73000004-25783437,5,0,Single Family,1124,136803,7,0,1,42,28,St. Catharines,665000,648367,A
M73000004-25783690,4,5,Single Family,2684,13157,0,0,0,0,0,Gravenhurst,1195000,836966,A
M73000004-25784521,3,2,Single Family,1039,32901,0,0,0,1,27,Fort Erie,584714,669720,B
M73000004-25785223,3,1,Single Family,1290,7750,9,1,0,6,9,Kirkland Lake,147500,259339,B
M73000004-25785413,4,3,Single Family,2211,55750,0,0,0,0,0,Welland,999000,479693,A
M73000004-25785731,3,1,Single Family,1100,72051,8,0,0,5,19,Sault Ste. Marie,190000,425953,B
M73000004-25785866,5,4,Single Family,2107,94415,2,1,0,34,54,Niagara Falls,1398000,593623,A
M73000004-25785875,5,3,Single Family,3705,11100,0,0,0,0,0,Georgian Bluffs,2203364,917946,A
M73000004-25786418,2,3,Single Family,1344,104688,13,1,0,46,21,Brantford,799900,615780,A
M73000004-25786526,1,1,Rental,580,11059,2,0,0,151,32,Hamilton,1775,543702,B
M73000004-25786702,3,1,Single Family,1254,21612,2,1,0,30,23,Owen Sound,379900,562010,B
M73000004-25786923,5,4,Single Family,2773,717961,55,1,0,132,113,Mississauga,2900000,695793,A
M73000004-25787888,4,7,Single Family,5800,40410,0,0,0,0,0,Lakeshore,4750000,1482944,A
M73000004-25787969,2,2,Single Family,1100,18615,2,0,0,0,7,Tillsonburg,500000,680068,B
M73000004-25787988,12,4,Townhome,4192,42840,0,0,0,28,19,St. Thomas,1100000,659641,A
M73000004-25788000,3,3,Single Family,1160,43326,0,0,0,0,0,Innisfil,1490000,869740,A
M73000004-25788647,3,3,Single Family,1380,9784,0,0,0,0,0,Brockton,729900,1331920,B
M73000004-25788757,3,2,Single Family,850,1974,3,0,0,0,6,Manitouwadge,119000,135158,B
M73000004-25788846,6,5,Farm,4867,132979,0,0,0,0,0,Milton,5500000,865171,A
M73000004-25789036,5,4,Single Family,3272,23816,0,0,0,0,0,Thorold,1449999,583404,A
M73000004-25789185,6,4,Single Family,3900,7652,0,0,0,0,0,Muskoka Lakes,4950000,875794,A
M73000004-25789869,2,2,Condo,1259,147829,8,0,0,110,28,Barrie,855355,584311,A
M73000004-25790012,2,3,Single Family,2125,213759,2,0,0,20,9,Oakville,1749900,953919,A
M73000004-25790764,4,2,Single Family,4800,20033,0,0,0,0,0,Port Colborne,1537000,658762,A
M73000004-25790851,5,3,Single Family,1250,136803,4,0,0,19,7,St. Catharines,1129900,648367,A
M73000004-25791387,7,3,Single Family,2603,94415,0,0,0,0,0,Niagara Falls,2249500,593623,A
M73000004-25791485,4,3,Single Family,1714,422324,14,1,0,29,29,London,669000,691690,B
M73000004-25791528,3,1,Single Family,1167,72051,1,0,0,5,4,Sault Ste. Marie,169900,425953,B
M73000004-25791530,4,3,Single Family,2100,1528,0,0,0,0,0,TERRACE BAY,145900,109950,A
M73000004-25791807,5,3,Single Family,2608,213759,7,0,0,15,9,Oakville,2799000,953919,A
M73000004-25791808,3,4,Condo,1335,136803,5,0,0,19,5,St. Catharines,515000,648367,B
M73000004-25791889,4,4,Single Family,1205,136803,7,0,1,53,29,St. Catharines,599900,648367,B
M73000004-25791991,4,3,Single Family,2336,14576,0,0,0,0,0,Severn,1595000,934056,A
M73000004-25792661,3,2,Single Family,1950,42840,0,0,0,12,12,St. Thomas,559900,659641,B
M73000004-25792689,2,1,Single Family,927,1881,7,0,0,12,5,Mattawa,299000,292340,A
M73000004-25792781,3,4,Single Family,2104,132485,0,0,0,0,0,Kingston,1150000,713186,A
M73000004-25792790,3,2,Single Family,1127,3138,2,1,0,7,8,Marathon,124075,238300,B
M73000004-25792820,4,3,Condo,1972,17305,0,0,0,0,0,Bracebridge,1375000,1197393,A
M73000004-25793119,3,2,Single Family,851,104688,6,1,0,21,15,Brantford,549000,615780,B
M73000004-25793243,4,2,Single Family,1360,55750,5,0,0,61,29,Welland,399900,479693,B
M73000004-25793307,2,2,Condo,1385,229660,4,0,0,6,21,Windsor,699900,428016,A
M73000004-25793308,2,2,Condo,1240,229660,2,1,0,22,20,Windsor,299900,428016,B
M73000004-25794043,3,2,Single Family,1772,32901,0,0,0,0,0,Fort Erie,909999,669720,A
M73000004-25794241,4,4,Single Family,2831,7652,0,0,0,0,0,Muskoka Lakes,2949990,875794,A
M73000004-25795244,2,1,Single Family,774,21147,0,0,0,0,0,Huntsville,374900,850383,B
M73000004-25795307,1,1,Single Family,700,20033,3,0,0,20,18,Port Colborne,349000,658762,B
M73000004-25795391,3,2,Single Family,1046,4794,7,2,1,4,6,Hearst,295000,251050,A
M73000004-25795414,4,3,Single Family,2460,11485,2,0,0,15,16,Meaford,999000,894860,A
M73000004-25795432,2,1,Single Family,1135,13693,5,1,0,19,15,Ingersoll,675000,648495,A
M73000004-25795433,4,2,Single Family,1968,11059,0,0,0,15,5,Hamilton,899900,543702,A
M73000004-25796022,3,3,Single Family,1620,13693,5,1,0,19,15,Ingersoll,765000,648495,A
M73000004-25796612,3,3,Single Family,1100,422324,4,0,0,60,19,London,790000,691690,A
M73000004-25796814,3,3,Single Family,1187,55750,7,1,0,6,29,Welland,722045,479693,A
M73000004-25796815,3,3,Single Family,1187,55750,7,1,0,6,29,Welland,735000,479693,A
M73000004-25796827,4,2,Farm,4800,20033,0,0,0,0,0,Port Colborne,1475000,658762,A
M73000004-25797404,4,3,Single Family,2495,1753,0,0,0,0,0,Magnetawan,899000,824233,A
M73000004-25797788,2,1,Single Family,960,23017,0,0,0,0,0,Oro-Medonte,1289000,1562528,B
M73000004-25797899,3,3,Single Family,1117,42840,0,0,0,0,0,St. Thomas,589900,659641,B
